fear_count,fear_ratio,anger_count,anger_ratio,sadness_count,sadness_ratio,joy_count,joy_ratio,surprise_count,surprise_ratio,trust_count,trust_ratio,anticipation_count,anticipation_ratio,disgust_count,disgust_ratio,pos_word_count,neg_word_count,pos_ratio,neg_ratio,sentiment_balance,toxicity_count,toxicity_ratio,vader_compound,vader_pos,vader_neg,vader_neu,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20,dominant_emotion,sentiment_category
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.056179775280898875,0.0,1.0,0.0,0.0,0.3612,0.03,0.0,0.97,0.0650262018621633,0.1299713623391435,-0.06655038583349382,-0.03535283000455464,-0.06929221349199914,-0.004401744979118478,-0.05374759346866188,0.05170742591148758,-0.0733092830229985,0.021045121561808815,-0.04484498313672856,-0.018169788511989495,-0.0070504063642538636,0.07108105237070314,-0.015110596931151936,0.1467037290358963,-0.12639359420946972,-0.03830697820356342,0.03801919838476864,0.12545611677211063,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.058823529411764705,0.023529411764705882,0.42857142857142855,0.0,0.0,0.3612,0.058,0.029,0.913,0.0344958528486964,0.08812004553344381,-0.025197966048888295,-0.043110742249447914,-0.060478724437561256,0.013039649000947623,-0.02035657148848354,-0.05719087685766151,-0.046785022971511714,0.060577241274266745,-0.030248660565068843,-0.0036509780096483104,0.0014944535877646436,-0.12403341657645554,0.03799898124633071,0.0913386085358199,-0.1452169509541804,-0.09010288215478816,-0.07880341160951833,0.01973231016028449,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.056818181818181816,0.045454545454545456,0.1111111111111111,0.0,0.0,0.8442,0.123,0.032,0.846,0.05001159377719197,0.12297764814874818,-0.05309078322304493,-0.04592339408292813,0.011569020132663359,-0.048599223915834835,-0.03348654990570735,0.03362225321618628,-0.036854495781893884,-0.004609212748611705,-0.021180123354324076,0.01789789688945799,0.0060598552427155615,0.047627574984887386,0.017539740645508627,-0.011393176188124913,-0.030896664079581027,0.015017275067233446,-0.021793139555833337,0.007905205814487958,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0125,-1.0,0.0,0.0,-0.8591,0.031,0.131,0.838,0.04343196195721662,0.10673385857237845,-0.06042105995848421,0.015124874179059708,0.024446147087256783,0.05793506255854684,-0.0011801068177636717,-0.017610160018638486,-0.09456480451805327,0.01288369637094968,0.10115630774879159,0.11016290567592281,0.0427808006926043,-0.11190141740445239,0.27862995495747717,-0.12693811576229722,0.05132790944367974,-0.07055315964899148,-0.042087658306733874,0.004024224830834885,neutral,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.6369,0.052,0.0,0.948,0.03544405277702683,0.10063712258714606,-0.029224472591311855,-0.10371446900189005,-0.10952451010813762,-0.04316213836411805,-0.08131752190869294,-0.01660965631504096,-0.10177714022519614,-0.021077787105046857,-0.04984277429708666,0.048446409297592904,0.030075130909809025,0.14639084939758562,0.045107956378175856,-0.003819300685927945,-0.04093263833442038,-0.005328279019599154,0.01586952471791993,-0.015210457680677256,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0449438202247191,-1.0,0.0,0.0,-0.8929,0.022,0.14,0.838,0.0319541254553229,0.05551820343401143,-0.03735377594658129,-0.006458347599718072,0.008931283581729291,-0.0034478911648430245,0.042206944909695926,-0.00853627862990768,0.004237688712313748,-0.012791979674770864,0.010762853113863756,0.0037137241629503935,-0.008373201099538279,-0.033028909626243975,0.027776984319953867,0.03318319341716251,-0.029598979034584937,0.02071990196126739,0.05609115068796129,-0.04870928416716963,neutral,Negative
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.06382978723404255,0.010638297872340425,0.7142857142857143,0.0,0.0,0.8481,0.132,0.016,0.852,0.11137328061767375,0.11357095722095342,-0.06979227821485864,-0.12678173291176228,-0.19223081067468614,-0.12057616116383718,0.42801086445961445,0.09350453894280239,0.042161294498651906,-0.07515029982128854,0.18201698950742926,0.19786218036481898,0.07426302617540602,0.08977559263143492,-0.1992291263790608,-0.057941639932156445,-0.03681792464756392,-0.009678584989572653,-0.1661660007676537,0.01858536195697982,joy,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.011494252873563218,0.022988505747126436,-0.3333333333333333,0.0,0.0,0.5574,0.081,0.051,0.868,0.0221540580441454,0.059368618339890544,-0.027957503310547662,-0.016495103359068303,-0.009276242913781395,0.00926403796360735,0.02346929469201413,-0.06682879448171575,0.021797193384745964,0.05292762748358025,-0.02397838133119187,-0.03330723628610498,0.021002021315265164,0.011350207355282173,-0.013691141738731361,0.023756320361318122,-0.00981911691613103,0.03213644681272367,-0.015275565175591125,0.02138704023667773,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.02857142857142857,0.014285714285714285,0.3333333333333333,0.0,0.0,0.5918,0.092,0.033,0.875,0.043328919551907596,0.09355256289594027,-0.03255097387622147,-0.048858275576687635,-0.01062926729782149,0.03261036709138211,0.025081054374138417,0.02386639792210156,0.013901271854242938,0.04625817586224786,-0.0383826456096316,-0.004769304289445147,-0.0456396054409845,0.014072675085416536,0.005815950584911214,0.03242667125872223,0.014778350137867378,0.021284040755167623,0.025154617600695806,-0.015259247584203914,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.030303030303030304,0.07575757575757576,-0.42857142857142855,0.0,0.0,-0.6124,0.0,0.076,0.924,0.05370988826138858,0.15337589325599657,-0.037963226487102715,-0.14894224214605672,-0.21595212108189363,-0.048989304852973384,-0.07356967566023147,0.030273666249979302,-0.12505260552037792,0.009605827275947474,-0.07414893963778874,-0.06440838565493995,0.03131798359164137,0.11210594140329351,-0.0029269670555515477,0.1566940416477622,-0.02389175335760578,0.002611969025922327,0.10400467324247857,-0.07142623190718247,neutral,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.05063291139240506,0.0379746835443038,0.14285714285714285,0.0,0.0,-0.3612,0.098,0.127,0.775,0.040590322327267066,0.08565719329964254,-0.037502873031822086,-0.04181286783692976,-0.014776456930658422,-0.005939436912843465,0.030543236775667202,-0.060956338544013416,0.04367222375118515,0.08427964678359552,-0.019059577234128367,-0.02783572433045324,0.013228153271282014,-0.06776972020481796,0.0333825430698125,0.05739512654802843,-0.08865123394487356,-0.07938163404108627,-0.016535072888107457,0.0015681426307043453,neutral,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.015384615384615385,0.03076923076923077,-0.3333333333333333,0.0,0.0,-0.296,0.0,0.034,0.966,0.13826804755194808,0.11104120177247835,-0.06068131277455439,-0.14737836950499852,-0.20492940173354265,-0.13137172421996696,0.4707049840168656,0.1124645057259898,0.030573528095292027,-0.071305818724763,0.23569790475163982,0.19212037122788928,0.09225349842691918,0.06255945352573279,-0.19760670451512205,-0.11392143700668009,0.006212806128520333,-0.007342860735301428,-0.1299647160821638,0.0317230346075195,neutral,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.04918032786885246,0.0,1.0,0.0,0.0,0.3384,0.04,0.0,0.96,0.12669585130463001,0.18156964421777558,-0.06386947867167407,-0.2508567797929898,-0.351263899721529,-0.17320414270418866,0.31295031765345255,0.12336745190459467,-0.10874827462674015,-0.04845629748294469,0.1590278802453555,0.1029350050220177,0.1250379036997878,0.14094706384559658,-0.10871109442177285,-0.012777611536532478,-0.0012250915333253038,0.017941481135702653,-0.08327343504341027,0.06249131669243634,surprise,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.025974025974025976,0.0,1.0,0.0,0.0,0.2732,0.042,0.0,0.958,0.05350119307627027,0.10947845640654705,-0.051418916104255856,-0.043435073524268425,-0.008499609846286848,-0.02247601146882107,0.09782856750231012,-0.023643743770339596,0.03941864055808501,0.0781268049931235,-0.021942186842280154,-0.005158081547986649,-0.00631111183701979,-0.004477366988527083,-0.00843084405714388,0.05731069658256544,-0.046905550792099994,0.05881401857050765,0.055271425378515926,0.003255746986380972,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.022222222222222223,0.011111111111111112,0.3333333333333333,0.0,0.0,0.3597,0.157,0.112,0.731,0.023356451317677246,0.06316549102353203,-0.032922396064688685,0.004473533159217075,0.0015297046580835664,0.001861146447439173,-0.01619307248219696,-0.029574037002040435,0.00530745508121157,-0.005830658919772193,0.010001728810671144,0.01866426931646822,0.018826620800600012,-0.0008653030065244378,0.03548107682872799,-0.0017211973361942767,0.01789074338654001,-0.03434864544155983,-0.01263581425708709,0.024293704835996806,joy,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012048192771084338,0.0,1.0,0.0,0.0,0.5106,0.082,0.031,0.888,0.048576317122537495,0.07781309662904697,-0.04549581391385516,0.004032335626029134,-0.010413239349109885,0.023832061306667374,0.012525112881125228,-0.01621467781897772,-0.0209816697599564,0.021864067438896243,0.05199895969474511,0.06259790962689006,-0.04804905764285768,-0.007208300825178941,0.05190307362964625,0.03799105012669307,-0.06419005830647978,-0.02704512073116444,0.007441225687639519,0.00676006104698345,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.041666666666666664,-1.0,0.0,0.0,-0.6369,0.0,0.055,0.945,0.029226649595060113,0.0735296207492405,-0.0017088141649955655,-0.03067450829695851,-0.011395964173410366,0.015988638659418367,-0.012924143198120618,-0.0253293535857913,0.018844149989868265,-0.022820166465507476,-0.01332083738977049,0.038638533520847236,-0.04253563337362831,-0.0685622412277524,-0.01724602008119409,-0.03882407749475847,0.004559875124501046,-0.025815869620661028,0.005311355370532152,-0.0033101969431767403,neutral,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.023255813953488372,0.0,0.0,3.0,1.0,0.03488372093023256,0.011627906976744186,0.5,0.0,0.0,0.5859,0.061,0.017,0.922,0.0584995097768911,0.16035344497638368,-0.11058279250899686,-0.11599659426232783,0.07711771462333192,-0.16998758569338598,-0.09340845060491847,0.047269160330502026,-0.08552542421958449,0.010318827176939232,-0.008825651828389056,-0.07645366015568475,-0.002833718773988095,-0.003207227730971502,0.00933864886823372,0.058748982831513745,0.03452913735772222,-0.039985448627346584,-0.013877096844057966,0.0328400765920122,anticipation,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.02564102564102564,0.05128205128205128,-0.3333333333333333,1.0,0.01282051282051282,-0.8402,0.068,0.166,0.766,0.05978097866104766,0.14504805564482898,-0.03195369549602215,-0.08249759746035568,-0.01581612619231082,-0.03592545516183706,-0.14893078726399234,-0.09414178415954808,-0.0479510523158322,-0.0054000319811499066,-0.10326301277980915,0.2376628844036448,0.020269907656011492,0.22492715069047692,0.08386032795098172,-0.08705876170739162,-0.1968761511709092,-0.03681625166189412,-0.01726491535470996,0.040605680712683306,neutral,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.06153846153846154,0.0,1.0,0.0,0.0,0.25,0.157,0.117,0.726,0.0437778621493036,0.12133007386205288,-0.03077137558549151,-0.15129442429892978,-0.17458067072546524,-0.08551573857551989,-0.04392882428697062,-0.009011369526393882,-0.10084521970253703,0.08298042623735016,-0.0259377587747217,-0.0423926256314002,0.051631300367525966,0.05134305088408492,0.0252543053262467,0.07475472713544466,-0.029321545283815333,0.04154379910395593,0.040441447793507355,-0.02997048705997534,neutral,Positive
0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03125,0.03125,0.0,0.0,0.0,-0.6152,0.0,0.099,0.901,0.1448567732060562,0.21535337662732668,-0.06568987788740799,-0.26914232995889675,-0.32963149817196497,-0.1589807773397814,0.20357510679371812,0.10352851007306822,-0.06709081154550525,-0.02821434053892643,0.06748975810516587,0.027579168688240847,0.035339721901831524,0.10507431964179274,-0.061436990568795154,0.02628383096269942,-0.013279913634476836,-0.032510859524387654,-0.01661323917805702,0.011146271808337768,sadness,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4939,0.073,0.0,0.927,0.03793729213252681,0.09659984502454316,-0.05112881025347945,-0.013365908148836425,-0.003296350911395552,0.013456906647406328,0.007406891431942253,-0.08293498689641302,-0.039700684224464815,0.06545841681329288,0.00254651993690398,0.004747143301465471,0.0037467357863060417,-0.00712876483861013,-0.010056093209247673,0.018530996366591144,0.040408271053424774,0.06465326511676756,0.013632957361203313,0.009991860658630686,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0547945205479452,0.0821917808219178,-0.2,0.0,0.0,-0.0626,0.095,0.112,0.793,0.017807419161260607,0.0444473610927892,-0.023821576334095002,-0.014764455630869007,0.020832524327877494,-0.006301408905131962,0.01694696128512079,-0.038894444229855225,0.010068526520477225,0.015291932068884842,-0.010599042965123243,-0.005943295143996588,0.018212453550131315,-0.02327958454943504,-0.011193682533416183,-0.004486682266132831,-0.033403079890449355,0.008747232244012691,0.008737243467418724,-0.014850174221698216,neutral,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031984542097663216,0.0875416081991775,-0.03052158555816414,-0.013913301794338022,-0.004739991466086398,0.025803847807757137,-0.008181805521766505,-0.07484413891383929,-0.012744087594257651,0.036403990923421545,-0.01563960440762303,-0.01953450934760473,-0.051588577931370554,0.0086917887933926,-0.01547728834570902,-0.02993900987265686,0.05016986021311554,0.009490178096564203,-0.04743819579029328,-0.045189739794319214,neutral,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.06896551724137931,0.017241379310344827,0.6,0.0,0.0,0.8271,0.141,0.0,0.859,0.07503496314571274,0.20475153854523812,-0.14679317454985497,-0.122151881839813,0.20186308428510405,-0.24134222476777,-0.057192621244087694,0.04883579257186836,-0.0656449936915312,0.052358973413853975,-0.04104125984133399,-0.14048633082267364,0.0366368427018194,-0.0778438508765856,0.005450068855339519,0.0741092304525112,0.017365886397507496,-0.0641920886169432,-0.09812865309335889,0.05646505679786053,neutral,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.028169014084507043,0.0,0.0,1.0,0.0,0.014084507042253521,0.0,1.0,0.0,0.0,0.3612,0.038,0.0,0.962,0.04895411298956647,0.13297925660583873,-0.04293846947622957,-0.08906859033651768,-0.06964934616214641,-0.03233043927987575,-0.04047288958194901,-0.06607193808866649,-0.0760913879312503,0.12695794620610676,-0.037531219631264136,-0.000911093884046062,-0.0234861541831665,0.03209652491247874,-0.017590085116450396,0.15120559879855264,-0.13362990020762763,0.029753029899509113,0.024196963802422904,0.057746732307237716,anticipation,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02531645569620253,-1.0,0.0,0.0,-0.782,0.0,0.123,0.877,0.01995661662442926,0.045339267521263805,0.018494281435335984,-0.0016461995127518083,0.006819515981362942,0.0003205145488618987,0.01402972126562789,-0.0199047271492757,0.01822316504609493,-0.006637185182197504,0.010049618893707275,0.010706019266866105,0.014661400924314569,0.005299122108280263,-0.015544268054311547,-0.0327599460569404,0.015484758776948661,-0.04778384795007153,-0.003924576251251412,0.010031758775230274,neutral,Negative
0.0,0.0,0.0,0.0,1.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.025974025974025976,0.03896103896103896,-0.2,0.0,0.0,-0.2075,0.087,0.097,0.816,0.027875244577737074,0.07525290394700217,0.011400977815154825,4.501664393289338e-05,-0.02834438159767932,0.012850184456425603,-0.01108384386266971,-0.038248022043521714,0.04884891065298497,0.06971828910783086,0.005262888171112502,-0.011554495752769648,0.07406466667736586,-0.061514304858441386,0.0222337832970411,0.046318808878801715,-0.009829788681926781,0.02832119690826332,-0.013707406235227154,-0.06442618974561011,sadness,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.03125,0.015625,0.3333333333333333,0.0,0.0,-0.7099,0.058,0.13,0.812,0.0352173735264464,0.06223027058178747,-0.021037909858228166,-0.010472946921678035,-0.01914741576816313,-0.01279140517635527,0.009629986802094101,-0.051726287674219176,0.01904012789855709,0.09272819426952057,-0.0202413258783014,0.003779684639951915,0.012448132845505264,0.00936882921480662,-0.0001383381675177848,0.05039202457236659,-0.06445017961148178,0.025643895582515217,-0.01932118916501909,0.007846660305427331,neutral,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.028985507246376812,0.057971014492753624,-0.3333333333333333,2.0,0.028985507246376812,0.1027,0.089,0.054,0.858,0.05642314515198147,0.13381551587369786,-0.03209106281807696,-0.14406958564792877,-0.16033009577548912,-0.0573765461043512,-0.028259288549702735,-0.005794748968171276,-0.07265477084573452,0.03063741490648754,-0.06062012145569419,-0.05575121812148522,0.02895019597582428,0.08799073861684496,-0.010652293020255625,0.12175339636864359,-0.06232686955662729,-0.004691569969381356,0.12163521627354963,-0.032212359223062814,neutral,Positive
0.0,0.0,1.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0449438202247191,0.06741573033707865,-0.2,0.0,0.0,-0.946,0.082,0.223,0.695,0.027671580861198232,0.07391328320390274,-0.03333324925780221,-0.02891897074976624,-0.0032223220109862463,0.019599020578731093,0.0036735995814947556,-0.06465314069191257,0.04934217541513615,0.08154891159055414,-0.025703930646644675,0.007605501119604283,0.0141101822615399,0.03565693435580616,0.010008982495481636,0.05226038569427738,-0.0532423599054888,-0.021120425295874858,0.04725205773052284,-0.017048195213760792,anger,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.015873015873015872,0.031746031746031744,-0.3333333333333333,0.0,0.0,-0.7717,0.055,0.162,0.783,0.056742323415647306,0.15754583953731138,-0.11703154607634078,-0.06756272666847243,0.2603221185286043,-0.21968196939663356,0.017585235988297,0.020025555933030036,0.031070698205526444,0.08114698736469837,-0.028929133412776285,-0.1116415612362514,0.04300430305326169,0.014040040763805443,0.015073145306755492,0.04791975952826359,0.026265787993897494,-0.03941668115400072,-0.04042713077629258,0.04125508649236864,neutral,Negative
